seed_0,seed_1,mean_reward,std_reward,upper,lower,timesteps
-13.48031363677227,-9.50500138775525,-11.492657512263778,5.833790148481139,-5.6588673637826306,-17.32644766074491,81300
-14.163606082884721,-8.995265475840709,-11.579435779362733,5.8207255412923296,-5.758710238070396,-17.400161320655055,81450
-14.080175210403493,-8.848489523947574,-11.464332367175551,5.789053001586377,-5.675279365589165,-17.253385368761922,81600
-14.085448762482972,-8.5866302252252,-11.336039493854102,5.917705172289903,-5.418334321564192,-17.253744666144,81750
-14.26678106473036,-8.789807671261567,-11.528294367995981,5.928627744184394,-5.599666623811581,-17.456922112180372,81900
-13.838392358432838,-8.944580289075901,-11.391486323754386,5.718439447935125,-5.673046875819256,-17.109925771689507,82050
-13.765334940295054,-8.842950233939543,-11.304142587117317,5.704153129435838,-5.599989457681473,-17.00829571655315,82200
-13.855755993600381,-9.454053710816044,-11.654904852208231,5.892555440791121,-5.762349411417103,-17.547460292999347,82350
-13.515455287014156,-9.284969133917938,-11.400212210466066,5.806947375947062,-5.5932648345189975,-17.207159586413123,82500
-13.578263520548864,-9.017661906846747,-11.297962713697824,5.873804421634713,-5.424158292063107,-17.17176713533253,82650
-13.344718871110308,-9.583043783017951,-11.463881327064149,5.9868622145332075,-5.477019112530935,-17.45074354159735,82800
-13.662136457051444,-10.21313493344133,-11.937635695246406,6.091887538215483,-5.8457481570309175,-18.029523233461884,82950
-13.71282603248552,-10.116572296466147,-11.914699164475854,6.165513644420113,-5.749185520055735,-18.08021280889596,83100
-13.699820901265637,-10.304250685124492,-12.002035793195082,6.236848726179601,-5.765187067015477,-18.23888451937468,83250
-13.289491397598777,-9.904739776053724,-11.597115586826272,6.242258023477647,-5.3548575633486175,-17.839373610303912,83400
-13.38225287384978,-10.210328946322209,-11.796290910086013,6.135844176468905,-5.6604467336171025,-17.93213508655491,83550
-13.297500548375272,-10.50948978449669,-11.903495166435999,5.943887594644411,-5.959607571791582,-17.847382761080404,83700
-12.74216307316529,-10.100109243581047,-11.421136158373187,5.870909127497242,-5.55022703087594,-17.292045285870426,83850
-12.907240873029464,-10.249168726597041,-11.578204799813271,5.8789182859213325,-5.6992865138919315,-17.457123085734597,84000
-13.01459765978661,-9.819649133338178,-11.417123396562413,6.110285642228783,-5.306837754333623,-17.52740903879119,84150
-13.173898635264013,-9.52378829484082,-11.348843465052436,6.255998326745117,-5.092845138307312,-17.604841791797547,84300
-12.616735358354925,-9.433248058455492,-11.024991708405228,6.4893098470069965,-4.535681861398224,-17.514301555412217,84450
-12.487930926373348,-9.64004232969165,-11.063986628032518,6.393596817606027,-4.670389810426485,-17.45758344563854,84600
-12.794663594026964,-10.089398089312853,-11.442030841669927,6.464908363589821,-4.977122478080101,-17.906939205259743,84750
-12.915816786811563,-10.221437429395259,-11.568627108103431,6.459465289940916,-5.109161818162507,-18.02809239804434,84900
-12.778459540860004,-10.232206847089849,-11.505333193974943,6.533528621763991,-4.971804572210948,-18.038861815738926,85050
-12.634548537733572,-10.415334243974003,-11.524941390853805,6.617284251296034,-4.907657139557765,-18.142225642149832,85200
-12.211709372974449,-9.998701947782699,-11.10520566037859,6.620387685579945,-4.48481797479864,-17.72559334595853,85350
-12.108154581181974,-10.427721322499124,-11.267937951840567,6.354100602325494,-4.913837349515066,-17.622038554166057,85500
-12.173877031538018,-10.172993995929478,-11.173435513733766,6.397596212258808,-4.775839301474949,-17.57103172599257,85650
-11.645021945454557,-9.857590323422045,-10.751306134438321,6.290870505470793,-4.460435628967518,-17.04217663990911,85800
-11.659120049169674,-9.565938913525645,-10.612529481347678,6.41175125317639,-4.200778228171281,-17.024280734524062,85950
-11.445415066947069,-9.751297762347066,-10.598356414647087,6.394663819461483,-4.203692595185595,-16.993020234108563,86100
-11.545238576879699,-10.248967248762435,-10.897102912821088,6.195740831220112,-4.701362081600966,-17.092843744041193,86250
-11.133011663037687,-10.03814016246146,-10.585575912749594,6.095040917449594,-4.49053499529999,-16.68061683019918,86400
-11.381752418309567,-9.886887537416904,-10.634319977863257,6.180855625989873,-4.453464351873373,-16.81517560385312,86550
-11.309738407773825,-10.246800161385725,-10.778269284579796,6.044713865549337,-4.7335554190304485,-16.822983150129126,86700
-11.262800965158949,-10.548485797796223,-10.905643381477608,5.8704023260366505,-5.035241055440947,-16.77604570751425,86850
-11.525662379201782,-10.580226135594787,-11.052944257398304,5.8563194694203595,-5.196624787977935,-16.909263726818654,87000
-11.919456004204285,-11.0575478540337,-11.48850192911901,5.8980835161385645,-5.590418412980439,-17.38658544525757,87150
-12.215837060436824,-11.11243480475354,-11.664135932595203,6.014513748177965,-5.649622184417228,-17.67864968077316,87300
-12.130564801444677,-11.255060245390828,-11.692812523417775,6.047946602395532,-5.644865921022232,-17.740759125813298,87450
-12.029642051953466,-11.372287151497888,-11.7009646017257,6.157021430194668,-5.543943171531021,-17.85798603192036,87600
-11.939482749278001,-11.097549641675814,-11.518516195476932,6.097737072113165,-5.4207791233637534,-17.616253267590086,87750
-11.563061144355778,-11.28543240719782,-11.424246775776824,6.112414704694824,-5.311832071081986,-17.536661480471636,87900
-11.371643584249494,-11.227570393839978,-11.299606989044758,6.045636931320602,-5.2539700577241435,-17.34524392036535,88050
-11.29593697193878,-10.641256384793214,-10.96859667836602,5.983042970854253,-4.9855537075117535,-16.95163964922026,88200
-10.631073622901262,-10.218530088307974,-10.42480185560464,5.861974444578117,-4.562827411026511,-16.286776300182748,88350
-10.308135671936357,-10.466704937123993,-10.387420304530197,6.14753084446858,-4.2398894600616055,-16.534951148998765,88500
-9.941389832277334,-10.105369320390405,-10.023379576333891,6.144825733005863,-3.8785538433280182,-16.168205309339744,88650
-9.385729460043892,-10.282238985283762,-9.833984222663847,6.170650819793932,-3.663333402869905,-16.004635042457767,88800
-9.053760525529158,-10.637803700990576,-9.845782113259887,5.930968073080018,-3.91481404017986,-15.776750186339893,88950
-9.170469654151669,-10.355196609604196,-9.76283313187795,5.886995326005863,-3.8758378058720795,-15.649828457883803,89100
-10.017507717552533,-10.84630427254834,-10.431905995050457,6.064960526234222,-4.366945468816225,-16.496866521284666,89250
-9.904116068582313,-10.61635309835004,-10.260234583466197,6.006680763620182,-4.2535538198460054,-16.266915347086368,89400
-9.879023990653693,-10.737603458100814,-10.308313724377275,6.07985198245988,-4.228461741917385,-16.388165706837142,89550
-9.914691885787018,-10.403409891454322,-10.15905088862069,6.12420504711413,-4.0348458415065505,-16.283255935734807,89700
-10.277614362901245,-9.729031612177362,-10.003322987539322,6.194111902168853,-3.8092110853704604,-16.197434889708163,89850
-10.12236220921915,-9.91198716668757,-10.017174687953379,6.177761860484045,-3.839412827469325,-16.19493654843741,90000
-9.666776296885127,-9.560167412285825,-9.613471854585493,6.125878781517907,-3.4875930730675786,-15.73935063610339,90150
-9.61797845259233,-9.67402709066009,-9.646002771626227,6.207207542851438,-3.438795228774783,-15.853210314477655,90300
-9.501924524894127,-9.035534009531535,-9.26872926721285,6.207065013643216,-3.061664253569624,-15.475794280856055,90450
-9.269939127614702,-9.337189112786996,-9.303564120200868,6.157290428192538,-3.146273692008321,-15.460854548393394,90600
-9.482059698046445,-9.263125544859122,-9.372592621452801,6.128705655673745,-3.2438869657790472,-15.501298277126534,90750
-10.198087349706087,-9.502494769466411,-9.850291059586267,6.12628047007542,-3.7240105895108377,-15.976571529661676,90900
-9.781084336122142,-9.593776470644174,-9.687430403383175,6.093051147160276,-3.5943792562228913,-15.780481550543438,91050
-9.854367099963278,-9.755746092192457,-9.805056596077884,6.048707718306702,-3.7563488777711735,-15.853764314384575,91200
-9.981421526981517,-10.342673677728214,-10.162047602354882,6.054723077327794,-4.107324525027079,-16.216770679682664,91350
-9.807472435784113,-10.260989146934357,-10.034230791359251,6.008590797126021,-4.02563999423322,-16.042821588485264,91500
-9.884403695162487,-10.512587546822438,-10.198495620992478,5.921257226871168,-4.2772383941213015,-16.119752847863637,91650
-9.901715678704646,-10.697748928398829,-10.299732303551753,5.837332527854052,-4.462399775697694,-16.137064831405795,91800
-10.381707967473549,-10.805657321588015,-10.593682644530798,5.6512905800641935,-4.942392064466596,-16.24497322459498,91950
-10.332679410621026,-10.494882360996588,-10.413780885808825,5.71007745972575,-4.703703426083066,-16.12385834553456,92100
-10.365533178623593,-9.857996304872747,-10.111764741748187,5.642404762199932,-4.469359979548247,-15.754169503948107,92250
-10.383248221882106,-9.803289158630928,-10.093268690256535,5.678615856950098,-4.4146528333064285,-15.771884547206621,92400
-10.561203344072375,-9.698531547412403,-10.129867445742406,5.5372594902457015,-4.592607955496698,-15.667126935988094,92550
-10.74013849980928,-9.559491004578176,-10.149814752193745,5.448972509993927,-4.700842242199812,-15.59878726218766,92700
-10.79403737889994,-9.504060790670799,-10.149049084785387,5.394307963494907,-4.754741121290475,-15.543357048280281,92850
-10.574660265245011,-9.783969222269311,-10.179314743757176,5.489549463273323,-4.68976528048385,-15.66886420703049,93000
-10.506120834849291,-10.083666845915543,-10.294893840382434,5.469947491898141,-4.824946348484289,-15.764841332280565,93150
-10.592349795569378,-9.970730095817903,-10.281539945693655,5.569530347307006,-4.712009598386647,-15.851070293000651,93300
-11.088309236060981,-10.74728580472188,-10.917797520391446,5.436072977001839,-5.481724543389605,-16.353870497393274,93450
-11.159230805186997,-10.860435104429339,-11.009832954808182,5.457186842292561,-5.55264611251562,-16.467019797100733,93600
-10.702774234602252,-10.988711483657692,-10.845742859129986,5.620936816226536,-5.22480604290345,-16.46667967535651,93750
-11.142674073174055,-11.499853188308034,-11.32126363074106,5.585315883187266,-5.735947747553793,-16.90657951392831,93900
-11.171665681833447,-11.846075318581008,-11.508870500207243,5.458119745295559,-6.050750754911682,-16.96699024550279,94050
-11.409707343247266,-12.254140255310446,-11.83192379927887,5.543131382953369,-6.288792416325501,-17.375055182232227,94200
-11.431145527491758,-12.314632383266702,-11.872888955379242,5.523604411097487,-6.349284544281753,-17.39649336647672,94350
-11.594333637863867,-12.509155843844903,-12.0517447408544,5.50793673599444,-6.543808004859958,-17.559681476848827,94500
-11.081955843611432,-11.597449804675627,-11.339702824143544,5.5696712146911285,-5.770031609452414,-16.90937403883466,94650
-10.69586987493668,-11.676437127683789,-11.186153501310248,5.565030575736834,-5.621122925573412,-16.75118407704707,94800
-10.736541581203253,-11.527403257237205,-11.131972419220242,5.512501660061129,-5.619470759159113,-16.64447407928136,94950
-11.042226704281301,-11.275096804267644,-11.158661754274485,5.4539190877933175,-5.704742666481168,-16.612580842067793,95100
-11.027848447976044,-11.404291979427974,-11.216070213702022,5.492701058034312,-5.723369155667711,-16.708771271736325,95250
-11.340066908571146,-11.307422013807747,-11.32374446118946,5.400415453338201,-5.923329007851258,-16.72415991452765,95400
-11.005401652996895,-11.42848041318033,-11.216941033088625,5.614218741821883,-5.602722291266743,-16.831159774910496,95550
-11.128538006224003,-11.732663517400676,-11.430600761812354,5.5236953663252635,-5.906905395487089,-16.954296128137607,95700
-11.672471186952636,-11.8438803000695,-11.758175743511083,5.740053565355168,-6.018122178155912,-17.49822930886624,95850
-12.147080489376352,-11.426713049626123,-11.786896769501253,5.370367865207514,-6.416528904293735,-17.157264634708753,96000
-12.86891704908636,-11.870585012377239,-12.369751030731816,5.509350163686961,-6.86040086704485,-17.879101194418762,96150
-12.859072781293811,-11.802082324923,-12.330577553108421,5.480020953856115,-6.850556599252302,-17.810598506964524,96300
-12.842076558120903,-11.976298805723026,-12.409187681921981,5.575627305842584,-6.833560376079393,-17.98481498776455,96450
-12.96796613056893,-12.203531522024662,-12.585748826296811,5.524955733915778,-7.0607930923810285,-18.11070456021258,96600
-12.444893130136645,-11.675338705885173,-12.060115918010922,5.52751564176938,-6.5326002762415385,-17.58763155978029,96750
-12.512807858849094,-11.698405656305876,-12.105606757577497,5.505091752623509,-6.600515004953986,-17.610698510200997,96900
-12.825338830715788,-11.783900279527844,-12.304619555121828,5.391573578301144,-6.91304597682068,-17.696193133422966,97050
-12.812735265212128,-11.997744883147544,-12.405240074179849,5.278349493739462,-7.12689058044038,-17.683589567919302,97200
-12.461765827829836,-12.59277778850396,-12.527271808166914,5.162793431858502,-7.364478376308403,-17.690065240025405,97350
-12.599715997749016,-12.410894045596267,-12.505305021672656,5.169956575860593,-7.3353484458120555,-17.67526159753324,97500
-12.78307563508199,-12.391189777966833,-12.587132706524425,5.2714885283417985,-7.31564417818262,-17.858621234866217,97650
-13.19149554577416,-12.10215291937516,-12.646824232574673,4.945038334613281,-7.701785897961384,-17.59186256718795,97800
-13.068458354654101,-11.929835629139264,-12.499146991896696,4.9696783841712,-7.529468607725487,-17.46882537606789,97950
-13.13577014278038,-12.058030400040495,-12.59690027141045,5.000119875558678,-7.596780395851764,-17.597020146969122,98100
-12.94304844796957,-12.024115697427744,-12.483582072698669,4.965016074996692,-7.518565997701971,-17.448598147695353,98250
-12.698725735150958,-11.939335780407442,-12.319030757779212,4.885244677097537,-7.433786080681668,-17.20427543487674,98400
-13.090808361925173,-11.345752007818849,-12.218280184872023,5.157164842313232,-7.061115342558784,-17.37544502718525,98550
-13.354505304569717,-11.120428371725898,-12.23746683814782,5.401675131681978,-6.835791706465834,-17.63914196982979,98700
-13.407848248343958,-11.40526147862682,-12.406554863485404,5.517420213245317,-6.889134650240075,-17.923975076730713,98850
-13.880850883876796,-11.577461526305958,-12.729156205091392,5.667821507172167,-7.061334697919217,-18.396977712263553,99000
-13.73784102760679,-11.33737178718486,-12.537606407395838,5.716361448597712,-6.821244958798119,-18.253967855993544,99150
-13.541802850852623,-11.331884603392858,-12.436843727122753,5.621085952116631,-6.815757775006115,-18.05792967923938,99300
-13.614599157072043,-10.821116095418224,-12.217857626245147,5.756855635019706,-6.461001991225435,-17.974713261264846,99450
-13.695413904552693,-11.30984114574135,-12.502627525147034,5.771150704909935,-6.731476820237092,-18.273778230056966,99600
-13.960910581396238,-11.227809243875955,-12.59435991263611,5.944914994264406,-6.649444918371696,-18.53927490690051,99750
-14.04152149362282,-11.191428630494006,-12.616475062058427,6.003410757068671,-6.613064304989748,-18.61988581912709,99900
